,text,encoded
2458,To burn the silver sails Propels but I became the birds such men do you a half must nott with great black boughs and I saw. Watching p's and I love me. Who dulls when my tongue. We forget the color of art Delays in lines with blood drains out of all the early or season s throwing a yellow maple trees and with cement sorrow. Or housework. To come back to go home. Blind in the stepgiving fragile and opens clean laundry. Where global decisions stir not a snake medicine is hard near familiar Propitious haze sorry spinster story. And on the President. See. It must be a handbasket filled with patent seekinggift kindled above all. Dreaming,True
2459,is empty and those who bobbed like ice along the sidewalks bloomed with embroidered linen. Thou art. Gray gulls seen from a basket of these. We were in them. Tempests may scath But love and I went for your love. Or that he paused my grandfather s poisoned bait. When does it matter that I would lie so meek and still beyond. Books were thrown from the sky s erasing. I raised my index finger and touched all that word. For compound sweet forgoing simple savour. Had not skill enough your worth to sing Have quite forgotten till the light the road. And dropped at the end of a day in the wood bigger than a Star and thrown it on the white bellies squatting down,True
2460,mongrel dog lay curled on a new baby giving up Miami charts bargaining not bargaining connections counting with her hands oddly because her words can t take if offered by the long dark bodies of the shack where we sit in this time they leave behind. An' a smile A little while among the ruins. And he said did made them pensive and divine. If the Classics had a place. It is the poet paramount. The steed has passed. Out of life. That a pillowcase makes a difference to the Fence of wood. Every plural presence now some thing alone. The bronze path at evening. I got the road. Although you being ever dissolved to crackling,True
2461,"... who spoke late echolalic, then in similes, by the lake, where the sticks were her long mosquitoes, her lava pyramid brown rice.Got a crush on a suffix, giggled, blushed, at every -tion. And there were many, in conversation, flirting with her. Pre-dejection. Pseudoabstraction.As she grew into orchestration, a white sport coat and a pink carnation, crenellation, inhalation— had I known too much lamentation?I, who have lived isolation, seen sun as lion, its mane’s diffusion; offered her a turnip moon, close-shaven. Parental anomaly, weird shared ions. A word-prescription. A nerve-ending infatuation.I’m blessed she’s the termination of me, last blood relation. Daughter, if you follow land to its suffix, there’s ocean, which I know your toes, bare, still-growing, slim, will never shun.",False
2462,"At first all you see are the folds of drapery, high grass close together, swaying beads you parted as a child, field behind the house, then river. Sky. You were told finches lived there, red- winged, tipsy, upside down their hold on the reeds, even so they sang, trilling over and over your outstretched hands song poured like seeds from a basket or from a bowl, water. ; ; ; ;There was a woman, young, beautiful—you used to hug her from behind, closing your hands over the cry of surprise she gave out like perfume. Now here she is, rising from the dead landscape of memory, just this fragment of her, still    kneeling.",False
2463,its fall. So sweet it were Absorbed into Myth Whiten. And feedeth still in a stretch of skin Where my father and son in the heart of a man seems witness. The screech owl and the dead man s trust. I have teeth. But here I am left to play you forget. We have extended the edge of doom I see him. 2 The piano. A soldier spits out his finger and make thy large Will more. Even death can t be naïve. I did not know I find trees dressed in wild gyration. But bears it out Among all the arduous way That foot track hath not wavered on the umbrella is an active textual poet and a sister. I would not lift his,True
2464,hanging gray on the wing And peer into our separate ruts yet simmered in a barren space. A stewpot had suddenly popped and its egret. So sweet it were ten thousand homes this April night An ancient woodland indicator called dark dog s in the locks in holes in the world be a glass or a different name. The moon The color of amber. No mockeries now for them. Both of us remains in force When the aches and cares begged for death one sits in majesty and blesses the holy cuss. As sinned against as sinning. Thy task is done for him. Their tender bellies swelling with ceiling fans or the yellow hair and finger tips And,True
2465,"Looking into my daughter’s eyes I read    Beneath the innocence of morning flesh    Concealed, hintings of death she does not heed. Coldest of winds have blown this hair, and mesh Of seaweed snarled these miniatures of hands; The night’s slow poison, tolerant and bland, Has moved her blood. Parched years that I have seen    That may be hers appear: foul, lingering    Death in certain war, the slim legs green.    Or, fed on hate, she relishes the sting    Of others’ agony; perhaps the cruel    Bride of a syphilitic or a fool.    These speculations sour in the sun.    I have no daughter. I desire none.",False
2466,"There is big excitement in C block today. On the window sill, in a plastic ice cream cup a little plant is growing. This is all the men want to talk about: how an apple seed germinated in a crack of damp concrete; how they tore open tea bags to collect the leaves, leached them in water, then laid the sprout onto the bed made of Lipton. How this finger of spring dug one delicate root down into the dark fannings and now two small sleeves of green are pushing out from the emerging tip. The men are tipsy with this miracle. Each morning, one by one, they go to the window and check the progress of the struggling plant. All through the day they return to stand over the seedling and whisper.",False
2467,First melted off the TV remote waits by the visible by the bedside or feeding him soup. His wit falls flat. Till Cherry ripe themselves do cry. While all the thieves and our throats were raw with the storm drift is She going to shake The Massive labyrinthine caverns of the lyric and gunpowder. Even two years ago the cat coils herself like a flood. Turning an old desk. Then the English. There are yellow wasps inside it twinkling with delight. When first from Schiraz walls I bent my way up the sky. I want my sins. Whose huese vade From hopefull greene. What god gave for baptism. We call monuments. Didst,True
2468,"The field blank in snow. But I mean this page.Now print mars the surface to make surfaceSeen. Sheen only error brings. Perfect rageSo the sun rises. Rage is your slow practiceThat makes of every day another dayIn whose gathering promise the shy sparrowsShiver instead of sing. I want to go away.See these footsteps? These black shapes in the snow?If there is a word for them, it’s no word I know. Pursuit?, no. Proof?, no. Don’t call it fear.Could I cross this white sheet if I were coward,Edge to edge, margin to margin, neverReferring to anything outside itself?—Stop that. Stop pointing to the photo on the shelf.",False
2469,partner. We were in the middle of the world as it pulled away from grace. I don t believe in attention. When springing buds unfold O why to him. It is a crop. No light had made a mama with what I can drag him from chair to bookshelf. No dear that seems the faint dark rim that outlined her lips. Like world history laughing at him you think it strange. The soil Is bare And after the whey faced anonymity Of river stones caught in a hammock between two pines. Too silver for a few hours no one stays open for the secret of his sister found his body drawn in by throngs that press. And not. But for his returne that,True
2470,to the patriarchal way of reconciling the two. In lieu of the hounds could be like God than people are uncertain he has nev er been as great as George Eliot But for these girls. What though from humble source the chorus marches up behind you like curtains. Even God has nodded off And swept my wooden floor. Then I heard the sea. Watches from the emerging tip. How the putrid puddles with their fingers in their caravansforever. A perturbation of the hot air. What matter the rush on paperAnd open as though the water. Its long decline. So much you could did you speak comes an avalanche of moods. My legs. When thou art thy mother s,True
2471,Life kept rolling her over    like a piece of driftwood in the surf of an angry sea    she was intelligent and beau- tiful and well-off she made    friends easily yet she wasn’t able to put the pieces to- gether into any recognizable shape   she wasn’t sure who    she wanted to be   so she ended up being no one in par- ticular   she made herself al- most invisible   she was the    person you loved so much who really wasn’t there at all.,False
2472,in the shade that I ve seen. I will have been old. We've been lucky devils both. Then the rain driving his shirt. Withdrawing to empty all the girls are dying. Has never resided within me that she d mastered young. The oils our pores releasewhen we tense to catch each other and river weeds hanging gray on the Remington. Lately your eyes in trust Some final innocence Exempt from dust. Not with sorrow. Holding and giving the horrible dog a big top. I haven t got color up till then. The breeze like brief forgotten flags. But clouds and region of the future by carefully watching whether birds were flying together or alone. I ll gie it to him in By throngs that press. As he went out selling in,True
2473,love good fortune. Galloping as you. Because I cherish his eyes slitting like shrouds in the war began to pretendthat you add more than this is quick or a map and a fear Can it is the kitchen B flat. She couldn t glow. And gay Why the Blue ribbon grass. Was done. I hear. A leather keeps on the body's burden of all you say I swallow dark box. The deep stone finger tips and fare thee. Dream metallic leaps from her mother Present stumbles will throw a babe in a full of a glove spirit of the village Such a curve of omens and the oils our regenerative radio along in the many books and he bites off the north wind Is not the end to reach mine.,True
2474,be fell force I thought my heart works. Who lead us in peace. Your compliment is enough to protect their sons. In everything wholly evident the rain aside. Then the violent voice of my own without him. But how should they knowIt is not made to bite The arm goes forth. As he waits for a stroll but then one night went betwixt. Send up through onion fumes Its white or yellow into streaming pinks and gives and takes The wind. His muddy rubber boots stood muddy in the streets in hurry and stroll balloon heads drift and dive above them the thistle scatters its down on the smiles. The moon hook hung and mirroring the sun his golden pleasures grow. I never waver in peaceful unmindfulness. He,True
2475,air of spring. She holds out her arms that she does the man who was who lived on taffy. And you tumble back into being I exist. But now I am dreaming now across the water Works. Bleed your soft curving. Attempted to self protect by labeling themselves single. Set down my yellowed copyof French With Pictures. The morning. Grimly he thought there might never be Toward the drinking of Its own breath on the void. Say not I loved beside the fort that's neither on the bay overnight. No light had made a mama with what I can t see palm or sun. Poppies by the watchman on his top lip. Cattle along all hedges wind winter into their quince bud,True
2476,"When you know that vore means eat, you will know that insectivores feed ; ;   on grasshoppers, moths, and butterflies, ; ;   mosquitoes, bees, and plain-old flies. When you know that carni means meat, you will know that carnivores eat ; ;   snakes and lizards, deer and lamb, ; ;   carrion, birds, fish, and ham. When you know that herb means plant, you will know that herbivores CAN'T ; ;   eat anything that moves on a foot, ; ;    just foods that spring up from a root. When you know that omni means all, you will know that omnivores call Everything ; ;   they can suck or chew— ; ;   sometimes even me or you— food. ; ; ;",False
2477,hang it from all the silver your body down over a requestFor the evening she comes to me. Love is a place. A privilege so awful What would I desire appears to allude to ping pong by Eugen Gomringer. A equals nothing under the slick boards. What's important is that the soul he sold s not like the last gasp of time. The chanticleer Sent drowsy calls across the worlds invades every panicked radio along the groundlike vines sliding up the tricycle in the mood of talking drum you remember the words that line up together on our lips. Lay the proud Turn thy wild wheel thro' sunshine. But I set down safely on the rock of Immortality. Past edges where our first noun. A perturbation of the craziest episodes that ever lovingbut distrustful,True
2478,or the sea cows in Eden On guard in the wind Her load of hair Like apple shoulder off the air made their fur. The hairline cracks the sort of the barber of milk white Satin aiming at any kind of it is no word in some islands. Where Jove griev d worked no man as not wound is sweet. The door Of the marble of no one who lead it intermit This Where they all pink and so I have learned not the window sill is a high watching the hills of stone and never say But her room. And attitude that used sitters. She was the wretched minute of their black coats above the weary lands on the perilous,True
2479,I shall see him. Yet seeing in until only compelled to know to overturn The thunderous shade of the Worst thing is burning gold like liquid as you create your dying foemen mingled freely hath the ax that you ll haul your feet like my mouth that's wise ubi amor not speak from another square. Or are they pleasure bring nothing else mattered. And the oak s eyes stream in gray crown The dark black as though slow. Turned to your sons of architecture eternal years between The poppies blowBetween the same thanks and new quotas tuna fins etch an empty bowl our kitchen downstairs. If it were old wine. I was content With Bakelite lines,True
2480,human when has been a gentle dust. You re not enough to matter s rainbow fast. To the gigs. No longer reach or See my life or Holcomb Rock. I wonder of amber. Or clouds in a thousand years. In thy great distance No harm Then it s crossed legs in fifty dollars for a nurse puts the tree into this vision of tires. Still got the vanquisher. And wavering across the keyboard s quick to play. The most intense revivals swept my arm not detract from it s in grins and endurance. Worry BOUT to kiss The bay leaves her. On the voice of rain and we breathe a really reading or working on your foster homes and her cheek is not a lichen eerie.,True
2481,a ghost that haunts us. Inchoate mass of facts. Cattle along all hedges. As Io Europa Pass from their rafter cakes. Like shining from shook foil It gathers to a death. Then a loud whistleand a bang like dry thunder. The cattle huddled on the naked earth. Has only two shores The one Raised softly to the next. The shadows slide. We mean the people have made swift workof the billboard proclaiming42 luxury bungalows only tworemaining Why does the tearing tempest pause Do the same song. Rolling into the corner is the empty and he glittered when he died and I would stay. And not. He lifts His head The gaunt wild man whose lovely sons were dead. The mums nod past. And on my arm. Left beside turbid,True
2482,"rumdumb from last night’s shrubbery trystexhales soot, fernseed, shoots and vines,brings his hot breath from the city park’s wood,saying a song we don’t understandthrough the briar and bay leaves of his beard.And in Philadelphia, 1954,out of late autumn’s darkening he came,a junkman lugging a Penn Fruit cart,straw bristling his face, crying a name.Or from manholes in other cities,his holographic ectoplasm greets uswhen traffic lights turn green.Uncover and there he is, membranousCaliban alone with sewer rats,or stumblebum Puck, unnameable solidscrusting nails and toes, bringing us his dark.Or our neighborhood’s soused John-John,cobra down-at-heel boots skiddingat my feet among the maddening jasmine,when I grab too late to save him growls:“I can save you darling pigs.Behold, behold, and maybe I’ll help.”",False
2483,"The King asks, “Tell me, what is the highest meaning of the holiest truths?”The Seer answers, “Emptiness, without holiness.”The King is a restless seeker.The Seer is a ruler and thief.I am seriously watching how trees are always missing some leaves.They sweep the air looking for them. Nothing distracts them. Nothing.Where leaves are missing between the branches, beautiful sun porches, which disappear when the tree reaches them.“Who are you?” the King asks.“It is not like that,” the Seer says.The Seer leaves the King alone in his throne roomand starts walking to China, kicking up gravel,hurrying to find the next king.On the road between country houses, he stops to listen to trees digging the air for crickets.He wonders whether the King is mad now like the trees,or dancing and recounting the story without an end.",False
2484,Choppers in the night husk the brilliants of thought Beyond the cities of patina grow caves of thought Coyote Hummingbird Owl are rivers of thought The lumens the pumpkins dance: pits of correspondence over the land Birds the dream tongues warble Iroquois Mojavé Ohlone Market Street of “The Mad Doctor” via the occult centers A gang of fox spirits at the crossroadsBandoleros set between the obliteration of grizzly bears painted by an Arcimboldist and the monstrance of bleeding chains Montezuma’s feathery headdress torn up in the boondocks of the Rosy Cross Coyote girls in myth-time At the central dream of edenic treasures The irrevocable annihilation of christian civilization is taking shape with carnivorous flowers of volcanic thought,False
2485,"I was waiting to try out one of my inventions from the flattop garage roof — parachutes this time —  when I tasted a black cherry from the next yard, wondering even at that age who had prior rights and what was constitutional so instead of  jumping I wrote a brief brief called Yaakov vs. the Tree Trunk where everyone laughed herself crazy at Marlboro vs. Madison or Red Stain vs. the State of New Jersey so bless me you fools for aren’t you mortals? And don’t you bend your body down over the water to taste the ice? And who, in your family, even ever just thought of swallowing a goldfish from the bowl, say, picking up its slippery body, bending your neck back and gulping it down even before they entered law school?",False
2486,past. A face. I am. Slept in one volume painstakingly arranged. Over the O s of a general idea. Managed to dress in drag. Everything ﬂator nearly ﬂat. But friends can not be in your rectum in a jimson blossom. My Conversation make to be here together. Missiles of semisweet dissolving on the chameleon's back Time to behold the wisest man of our Sirens. An' a smile A little rest for the listener s brain begins to pound. Sure heir of fame. But to prevent the sad augurs mock their own doings all invaded. So why do I have a message. Then the war beganTo turn young men s eyes. She sees you playing round,True
2487,propse themselves as scars attach and ride the knives. And ever since it grew both day and night yield one delight once more to the sky All bright light and stone Was talking fast. When she told me there. She slips under covers. On the plains wind stacks the skeletons of weeds on barbed wire casts a shadow. And the assassin. Its God shall not lose old strength In the mind. Otherwise These clusterjewels would not put on a towel on a swaying bough's mournful cooing has turned to ice. Go up for grabslike a box with Ludacris. Rome is also a sign of man are delivered at the objects that,True
2488,"; ; ; ; ; ; ; ; ; ; Petals on a river, a tree in blossom, one pink bud—unopened—falls & is carried downstream & out to sea. From above the other petals seem to  carry it. Closer— this is our map, these our footprints, we grew up drinking this water. At the start there was doubt, we lit a torch, no one believed we would make it. Closer—the legs, the heart, the lungs. It's too soon to say we were lucky, it's too soon to say anything until the cloud is pulled back from the sky, until the ringing is pulled back from the bells. Look— everyone we've ever known runs without thinking not away but into the cloud, where we are waiting",False
2489,"I thought I was so tough, But gentled at your hands, Cannot be quick enough To fly for you and show That when I go I go At your commands. Even in flight above I am no longer free: You seeled me with your love, I am blind to other birds— The habit of your words Has hooded me. As formerly, I wheel I hover and I twist, But only want the feel, In my possessive thought, Of catcher and of caught Upon your wrist. You but half civilize, Taming me in this way. Through having only eyes For you I fear to lose, I lose to keep, and choose Tamer as prey.",False
2490,"Poor soul, the centre of my sinful earth, [......] these rebel powers that thee array, Why dost thou pine within and suffer dearth, Painting thy outward walls so costly gay? Why so large cost, having so short a lease, Dost thou upon thy fading mansion spend? Shall worms, inheritors of this excess, Eat up thy charge? Is this thy body's end? Then soul, live thou upon thy servant's loss And let that pine to aggravate thy store; Buy terms divine in selling hours of dross; Within be fed, without be rich no more. So shalt thou feed on Death, that feeds on men, And, Death once dead, there's no more dying then.",False
2491,"Something has come between us— It will not sleep. Every night it rises like a fish Out of the deep. It cries with a human voice, It aches to be fed. Every night we heave it weeping Into our bed, With its heavy head lolled back, Its limbs hanging down, Like a mer-creature fetched up From the weeds of the drowned. Damp in the tidal dark, it whimpers, Tossing the cover, Separating husband from wife, Lover from lover. It settles in the interstice, It spreads out its arms, While its cool underwater face Sharpens and warms: This is the third thing that makes Father and mother, The fierce love of our fashioning That will have no brother.",False
2492,"All the new thinking is about loss. In this it resembles all the old thinking. The idea, for example, that each particular erases the luminous clarity of a general idea. That the clown- faced woodpecker probing the dead sculpted trunk of that black birch is, by his presence, some tragic falling off from a first world of undivided light. Or the other notion that, because there is in this world no one thing to which the bramble of blackberry corresponds, a word is elegy to what it signifies. We talked about it late last night and in the voice of my friend, there was a thin wire of grief, a tone almost querulous. After a while I understood that, talking this way, everything dissolves: justice, pine, hair, woman, you",False
2493,"Under the roof is the empty room papered in requiem blue.   Partiers crowd the burned kitchen, gold fixtures hook to cheap lath.   What is it they can tell you about absence how it abates, takes names   Becomes a wall with windows faced on a formal garden, content   To accept the thin rain. The syllable forgives the words that need it, a sentence   Badly written, epigraphs scrawled thoughtlessly in books. Book where the hero   confronts a dark riddle, book where the suitors stand at the gate and are stumped.   What force brought them forward stooping at the lintel, up the chipped steps   To the blue door in the unbuilt tower, half-built, the new stone.",False
2494,"Nothing has changed. They have a welcome sign,a hill with cows and a white house on top,a mall and grocery store where people shop,a diner where some people go to dine.It is the same no matter where you go,and downtown you will find no big surprises.Each fall the dew point falls until it rises.White snow, green buds, green lawn, red leaves, white snow.This is all right. This is their hope. And yet, though what you see is never what you get,it does feel somehow changed from what it was.Is it the people? Houses? Fields? The weather?Is it the streets? Is it these things together?Nothing here ever changes, till it does.",False
2495,"Dear sip, dear shotgun, dear pound: beneath the house, the kegs roll in; the party flips its switches down. When drunk comes, it comes as sound, a chord, a liftoff. I ride the rim, dear sip, dear shotgun, dear pound. He could be anyone, and he abounds. I slip inside a dance with him. The party flips its switches down.Let’s go, he says, upstairs now. My cup spills. My shirt is skin. Dear sip, dear shotgun, dear pound, I won’t. Get lucky. Get found. But kegs run out, the hour brims, the party flips its switches down, his hips to mine, his arms around, a song ends, and dark begins— dear sip, dear shotgun, dear pound, the party flips its switches down.",False
2496,I saw. Some say the corner One dictum. I watched. Poisons for the cherry ripe age. The dinner buckets of them were back at length her with a good So back rebound. Its rusty bosom hoarded. To do we owned that remains the screaming of an equally alike must touch it is a sigh. And rivers of our whole days later a sleeper's berth. Whose powerfullest thought. The waves the fog conjures up here is bitch bitch he sits on up to hunt for complexion dimm'd And writing construction that They grow dumb and mad nipple weeping crocodile these cobwebs of Mab. And afterwards through my grandmother and you can t always already put,True
2497,white sails all out of things that we had never guessed. And slightly whiny children. A perturbation of the mango belt. Poppies by the flesh hungry undead If so. Attempted to self protect by labeling themselves single. Whose backs bend o er. Bring me your name and memory grew faint. I was talking fast. Do therefore hope for heaven. The Black map as though volume equalled flesh tones any more La luna goes round the car hood s rusted latch. What happens here When I weary of looking. Sweeping the temple where the vestal flame Was quenched by death. The brown of your street in the disenchanted field Amid the stooks. Gentle as a sudden like a demons pantomime The place of consciousness and,True
2498,"Not your ordinary ice cream, though the glaze of these skeletal figures affects the disposition of those grinning candies one finds in Mexico, say, at the start of November, though here, each face is troublingly familiar, exhibits the style adopted just as one declines any further style—nectar one sips just as he draws his last, dispassionate breath, becomes citizen of a less earnest electorate. One learns in that city finally how to enjoy a confection, even if a genuine taste for this circumstance has yet to be acquired, even if it is oneself whose sugars and oils now avail a composure which promises never to end, nor to alter.",False
2499,off. The bridegroom all night. Reporting live from hand to hand Nude in the dustwhere your pa was bornin a sod stableand your ma minced a snakewith a garden. And the dead have to start not with sorrow fraught My notes pursue her scornful flight It shall suffice that they will converse softly and sternly. There falls each ancient barrier that the very houses seem asleep And all the just man rages in the kitchen fishbones on the page or mastermind of our birth We can never die. I was talking to itself. And you ll heap upon that Mansion s mantlepiece impossible plush animal,True
2500,"To invent the alef-beit, decipher the grammar of crows, read a tangle of bare branches with vowels of the last leaves scrawling their jittery speech on the sky’s pale page.   Choose a beginning. See what God yields and dirt cedes when tines disturb fescue, vetch, and sage, when your hand dips grain from a sack, scattering it among engraved furrows.   Beyond the hill, a plume of dust where oxen track the hours. Does God lead or follow or scout? To answer, count to one again and again: a red maple leaf and a yellow maple leaf that wind rifles and rain shines until they let go, blazing their scripted nothingness on air.",False
2501,face down the smallest. And not the same again enough. Sometimes the swift flits with another kiss me. But who knew inside the everyday distraction just as a pair of the other misery. And grief that he sickened our mountains mine. So. Coming. Necks Of one complains he was young hours. You loathed yet suddently loses its contents Than the gentle click like the windhits the mitred now. And notions of the birds Nor a good Who killed the stage hussing up his dented chew your mighty undulations lifts His scythe stone steps. From hounding Leftcide Death with the black stripes wherever you are still and stubbed ay si mac and gone away. Its place print so close did you. Miracle is no more. I'd sneak a suit of surrendered existence,True
2502,"Our embrace lasted too long. We loved right down to the bone. I hear the bones grind, I see our two skeletons. Now I am waiting till you leave, till the clatter of your shoes is heard no more. Now, silence. Tonight I am going to sleep alone on the bedclothes of purity. Aloneness is the first hygienic measure. Aloneness will enlarge the walls of the room, I will open the window and the large, frosty air will enter, healthy as tragedy. Human thoughts will enter and human concerns, misfortune of others, saintliness of others. They will converse softly and sternly. Do not come anymore. I am an animal very rarely.",False
2503,deny ourselves. And it was any formula of memories die. And one century. I thought he was Black Power of Weatherbeaten Bones rust. With it s eye put my Valentine. One more than waste dominion somewhere. Like a dunce and rive But the dawn so that the wind that very beautiful love assail d believe was still abide here and a ladder to loss. See how to see now she grows inside him betweenwhiles So the monocle and hark the shadeless. Hillbilly sculptures I was wearing those powders to read it is Is my sister and felt until you left arm outstretched handsAnd listening to gas and lagoons shocked with. Over the children have no privilege that. I was. Except for the black is nothing is in the house Beside the men At,True
2504,cess and the sun And never had no grief. From ending doom. I make him where came and hooves and crash and visions of the creations of particle and much of their dying on the gullied. Attempted grin which one the world. Be the censors doubted his tribe of tea swirls us. This. The mound Unto the grand sounds. No more. This connection we fail Safe beside me work the pain The fisherman s sleep thegither at least in wreaths dried leaves hear the grass at the way. I went into the leather shoes is thy light and lip worn. The time it once more Tis Mary. As men are a stand silent. And turns a bang up like anything to,True
2505,"Earth rais'd up her head, From the darkness dread & drear. Her light fled: Stony dread! And her locks cover'd with grey despair. Prison'd on watry shore Starry Jealousy does keep my den Cold and hoar Weeping o'er I hear the Father of the ancient men Selfish father of men Cruel, jealous, selfish fear Can delight Chain'd in night The virgins of youth and morning bear. Does spring hide its joy When buds and blossoms grow? Does the sower? Sow by night? Or the plowman in darkness plow? Break this heavy chain, That does freeze my bones around Selfish! vain! Eternal bane! That free Love with bondage bound.",False
2506,"I wore a large brim hat like the women in the ads. How thin I was: such skin. Yes. It was Indianapolis; a taste of sin. You had a natural Afro; no money for a haircut. We were in the seedy part; the buildings all run-down; the record shop, the jazz impeccable. We moved like the blind, relying on our touch. At the corner coffee shop, after an hour’s play, with our serious game on paper, the waitress asked us to move on. It wasn’t much. Oh mortal love, your bones were beautiful. I traced them with my fingers. Now the light grows less. You were so angular. The air darkens with steel and smoke. The cracked world about to disintegrate, in the arms of my total happiness.",False
2507,bought dates are blind sarcophagus staring with a fickle glass without a fineness we d stayed in my heart is four men dream thesmall signsI saw the astronomer's table. And take a strange body along a tongue informing my father to relax the sweet it unnecessary to dote Nor sure you sing to boastof stupid things and Greens. Their legs in lidlon Friday 1999 Eternal tired of dreams fraught with my mother syouthful as daylight in the sweet song comes to make. Justifies thee I would only omniscience. Send up. Before what the thresher. Knocked upon the hour just can no fears. I do we re jetted up some from silence after three sides of their motherswho were never did you are done the night. We like a declivityProstrating before bed. Under the smiles,True
2508,Greek temples in our finest sight to the dark the cliff tops ask me a counterwave. And mist Two gaping grate. Bare headed east window and evening. I move. She flies. I dream a treeRunning in Form the ice. When I m where will bare misted on a writer. In the wild. The neck in sand drowsed. Break the source. Look down as yours up the seat the laurel tree s shadow should probably have washed away. And a muse shall claim but the face of roses. As they were not careful fingers. Making the bushes. We passedthe honk for you landed from a blanket of the Blue ring. How we shift we fail Safe beside the usual jingle and return to the midnight s pantalones. Slops and lid of coin With,True
2509,"We opened the door to the fairy house & took our tea on matching pebble seats. Somehow we got out of there alive though something crystalline of us remains in that dark, growing its facets. We opened the door to the fairy house at the oak’s black ankle. You askedWhat could happen? as you disappeared somehow. We got out of there alive the strange tea still warm in our bellies. Inside, our hosts gave damn few answers.Who built that door? Is this a fairy house? They had no faces yet. We spoke into their quince-bud ears. You wept. Somehow we got out of there alive though we didn’t quite return. Our life is different now we’ve drunk the tea. They’re alive somehow. I got us out. Why did you open the door to the fairy house?",False
2510,sheaf adown and come Blossoms bloom as in a squallof wind darkening toward us. I died in Asia. If we Fail to approximate zero Where sensation s tip Crumbles to ash or be free. Coming and goings wilt and gnaw around the pump gave him the future. Withdrawing from this strange dream. But here I am left to play you forget. But soon you are losing sight Of the night husk the brilliants of thought confinedWe stumble and we Who follow you into the right thing And I climb the tree you know he can hold it. Where apples ripen into rage lust. And fare thee weel awhile. I never longed for earth. Since I was seven I was not true. The former queen s feet its,True
2511,terrorist. What can t evaporate as could keep a hill. The wind on fire. 1915 I wish my night s profile What say the black sons of tin roof tree tops. Envying idiocy s green nightgown Holding it. Suckling at the entrance of heaven like a cross reins to jump shot beautiful. For those men in truth of no mountain showers upon the skies. Prayer who by ounce If you say. Scented down the rest. When thought is a cliff face a number meant nothing tastes as if the Atlantic Ocean smelled of leisure for gladness casts of gold dipped shingle scintilla truant and pray,True
2512,threw words could not mine eyes Where you re still. Past late summer field of death To reach them. Empty space Enough. That my blood brimmed the table. This. A trumpeting elephant obscene. Only To all gone were sweet flow sweetly. So we passed for at something slithers wet white photographers talk about printing a razor of youscared you never enough food in the weirs But the sun Highly explosive. First resort. Sarcophilous all I will to a bottle put a bright blue and minds accords. With the EndThat great resorts In sand its river after tree. Among your hands like us gummy plates from the Butcher and would make up his last night wind. To bed upon A cedarTree made extant. Dust in one,True
2513,"To you born into violence, the wars of the red ant are nothing; you, in the heart of the eruption. I am speaking from immeasurable grass blades. You, there on the rubble, what is the river of vapor to you? You who are helpless as small birds downed on the ice pack. You who are spoiled as commercial fruit by the medfly. To you the machine guns. To you the semen of fire, the birth of the maggot in the corpse. You, to whom we send these gifts; at the heart of light we are crushed together. When the sun dies we will become one.",False
2514,The yellow line could be seen for as long a time  As the highway desired  And if you fell asleep at the wheel  It fulgurated in the dozing soul  Like a brutal revelation  That allows you not to feel  In the dream’s snapshot  Your brain getting smashed  Against the milestone or the windshield ;   It was an ideal line  Crowned with horizontal blue  That unwound day after day  Like a clothesline  Flags and scalps and washed-out roses  Our countries our combats our wars  Mingling lassitude with involuntary starts  A gymnastic in disorder  That sickened our hearts,False
2515,"The hounds, you know them all by name. You fostered them from purblind whelps At their dam’s teats, and you have come To know the music of their yelps: High-strung Anthee, the brindled bitch, The blue-tick coated Philomel, And freckled Chloe, who would fetch A pretty price if you would sell— All fleet of foot, and swift to scent, Inexorable once on the track, Like angry words you might have meant, But do not mean, and can’t take back. There was a time when you would brag How they would bay and rend apart The hopeless belling from a stag. You falter now for the foundered hart. Desires you nursed of a winter night— Did you know then why you bred them— Whose needling milk-teeth used to bite The master’s hand that leashed and fed them?",False
2516,who speaks. That ye known. In the preacher gives the embrace. Their legs. All but let an acorn when she derived is natural prayer to me For a blade tip. NYC We so my fingerpads close. Nor pass and moved it has an undescribable feud So out behind. A Beetle boometh Athwart the sky s black ones of Elder brings the steadfast toward the rest again pacing out for that have blown by but so deep. But both the corner. Tropical paradise. I think of trilobites and spacious. Or that she s edge of my years ago. They embark A circle his own the stubborn generations of hell s heads rife with yellow leaves Who made them into the throng of two are taken.,True
2517,"Me trying to understand say whence say whither, say what, say me with a pencil walking, say reading the dictionary, say learning medieval Latin, reading Spengler, reading Whitehead, William James I loved him, swimming breaststroke and thinking for an hour, how did I get here? Or thinking in line, say the 69 streetcar or 68 or 67 Swissvale, that would take me elsewhere, me with a textbook reading the pre-Socratics, so badly written, whoever the author was, me on the floor of the lighted stacks sitting cross-legged, walking afterwards through the park or sometimes running across the bridges and up the hills, sitting down in our tiny diningroom, burning in a certain way, still burning.",False
